project,commit,path,status_diff3,time_diff3,phase1_time_diff3,phase2_time_diff3,phase2_unify_time_diff3,phase2_diffy_calls_diff3,phase2_diffy_time_diff3,phase3_time_diff3,phase3_unify_time_diff3,phase3_diffy_calls_diff3,phase3_diffy_time_diff3,total_merge_module_time_diff3,status_mergiraf,time_mergiraf,phase1_time_mergiraf,phase2_time_mergiraf,phase2_unify_time_mergiraf,phase2_diffy_calls_mergiraf,phase2_diffy_time_mergiraf,phase3_time_mergiraf,phase3_unify_time_mergiraf,phase3_diffy_calls_mergiraf,phase3_diffy_time_mergiraf,total_merge_module_time_mergiraf,status_mergiraf_semi,time_mergiraf_semi,phase1_time_mergiraf_semi,phase2_time_mergiraf_semi,phase2_unify_time_mergiraf_semi,phase2_diffy_calls_mergiraf_semi,phase2_diffy_time_mergiraf_semi,phase3_time_mergiraf_semi,phase3_unify_time_mergiraf_semi,phase3_diffy_calls_mergiraf_semi,phase3_diffy_time_mergiraf_semi,total_merge_module_time_mergiraf_semi,status_mergiraf_semi_plus,time_mergiraf_semi_plus,phase1_time_mergiraf_semi_plus,phase2_time_mergiraf_semi_plus,phase2_unify_time_mergiraf_semi_plus,phase2_diffy_calls_mergiraf_semi_plus,phase2_diffy_time_mergiraf_semi_plus,phase3_time_mergiraf_semi_plus,phase3_unify_time_mergiraf_semi_plus,phase3_diffy_calls_mergiraf_semi_plus,phase3_diffy_time_mergiraf_semi_plus,total_merge_module_time_mergiraf_semi_plus
stacks-network/stacks-core,b7234981808b038fd1303ce733a77ba4f396dabb,mergeAnalysisOutput/rust/stacks-network/stacks-core/b7234981808b038fd1303ce733a77ba4f396dabb/stackslib/src/clarity_vm/tests/simple_tests.rs,SUCCESS_WITHOUT_CONFLICTS,3948262,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,52917135,45.385443ms,,,,,,,,,45.724006ms,SUCCESS_WITHOUT_CONFLICTS,52915507,46.617586ms,,,,,,,,,46.912578ms,SUCCESS_WITHOUT_CONFLICTS,54747286,47.711697ms,,,,,,,,,47.965767ms
stacks-network/stacks-core,a07469aa658d9e8a3efd88899facff98a97e32c2,mergeAnalysisOutput/rust/stacks-network/stacks-core/a07469aa658d9e8a3efd88899facff98a97e32c2/stackslib/src/chainstate/nakamoto/mod.rs,SUCCESS_WITHOUT_CONFLICTS,8220336,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,1629017032,1.625965793s,,,,,,,,,1.626300749s,SUCCESS_WITHOUT_CONFLICTS,1628956367,1.631733629s,,,,,,,,,1.632018749s,SUCCESS_WITHOUT_CONFLICTS,1636320830,1.618633499s,,,,,,,,,1.618981739s
stacks-network/stacks-core,a07469aa658d9e8a3efd88899facff98a97e32c2,mergeAnalysisOutput/rust/stacks-network/stacks-core/a07469aa658d9e8a3efd88899facff98a97e32c2/stackslib/src/chainstate/stacks/db/mod.rs,SUCCESS_WITHOUT_CONFLICTS,6459357,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,850826865,841.856692ms,,,,,,,,,842.188887ms,SUCCESS_WITHOUT_CONFLICTS,850285998,845.026661ms,,,,,,,,,845.333562ms,SUCCESS_WITHOUT_CONFLICTS,846188649,839.982587ms,,,,,,,,,840.317582ms
stacks-network/stacks-core,a07469aa658d9e8a3efd88899facff98a97e32c2,mergeAnalysisOutput/rust/stacks-network/stacks-core/a07469aa658d9e8a3efd88899facff98a97e32c2/stackslib/src/chainstate/stacks/index/marf.rs,SUCCESS_WITHOUT_CONFLICTS,5124646,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,3570805171,613.581657ms,,,0.0,0ns,2.949353814s,,,,3.565023903s,SUCCESS_WITHOUT_CONFLICTS,748340510,617.408018ms,,34.926305ms,0.0,0ns,128.965982ms,,,,748.40937ms,SUCCESS_WITHOUT_CONFLICTS,744877386,607.189618ms,,34.910986ms,0.0,0ns,129.379359ms,,,,738.610039ms
stacks-network/stacks-core,a07469aa658d9e8a3efd88899facff98a97e32c2,mergeAnalysisOutput/rust/stacks-network/stacks-core/a07469aa658d9e8a3efd88899facff98a97e32c2/stackslib/src/clarity_vm/clarity.rs,SUCCESS_WITHOUT_CONFLICTS,7053145,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,841868754,837.592205ms,,,,,,,,,837.94691ms,SUCCESS_WITHOUT_CONFLICTS,846055469,860.465349ms,,,,,,,,,860.739204ms,SUCCESS_WITHOUT_CONFLICTS,842433373,834.919793ms,,,,,,,,,835.250875ms
stacks-network/stacks-core,a92b29a01858bd3026a46a3e64cebe9910037df0,mergeAnalysisOutput/rust/stacks-network/stacks-core/a92b29a01858bd3026a46a3e64cebe9910037df0/stackslib/src/chainstate/nakamoto/mod.rs,SUCCESS_WITHOUT_CONFLICTS,9527111,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,1604643924,1.598242082s,,,,,,,,,1.598532001s,SUCCESS_WITHOUT_CONFLICTS,1601955452,1.59112388s,,,,,,,,,1.591433197s,SUCCESS_WITHOUT_CONFLICTS,1599020649,1.601781132s,,,,,,,,,1.602117493s
stacks-network/stacks-core,a92b29a01858bd3026a46a3e64cebe9910037df0,mergeAnalysisOutput/rust/stacks-network/stacks-core/a92b29a01858bd3026a46a3e64cebe9910037df0/stackslib/src/chainstate/nakamoto/staging_blocks.rs,SUCCESS_WITHOUT_CONFLICTS,8927185,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,341490225,337.822474ms,,,,,,,,,338.143993ms,SUCCESS_WITHOUT_CONFLICTS,342021907,335.65922ms,,,,,,,,,335.952454ms,SUCCESS_WITHOUT_CONFLICTS,341315071,337.739371ms,,,,,,,,,338.051652ms
stacks-network/stacks-core,a92b29a01858bd3026a46a3e64cebe9910037df0,mergeAnalysisOutput/rust/stacks-network/stacks-core/a92b29a01858bd3026a46a3e64cebe9910037df0/stackslib/src/chainstate/nakamoto/tests/mod.rs,SUCCESS_WITHOUT_CONFLICTS,7240659,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,3006053392,2.958855068s,,,,,,,,,2.959238396s,SUCCESS_WITHOUT_CONFLICTS,2971450564,2.963172253s,,,,,,,,,2.963453784s,SUCCESS_WITHOUT_CONFLICTS,3029335123,2.965709475s,,,,,,,,,2.96598204s
stacks-network/stacks-core,4ea4de4837fdf8f4db6c08ea09dd144a96082de3,mergeAnalysisOutput/rust/stacks-network/stacks-core/4ea4de4837fdf8f4db6c08ea09dd144a96082de3/stacks-common/src/types/mod.rs,SUCCESS_WITHOUT_CONFLICTS,3576991,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,1637632720,283.789683ms,,,0.0,0ns,1.343448502s,,,,1.629536278s,SUCCESS_WITHOUT_CONFLICTS,795619488,283.03253ms,,181.433182ms,0.0,0ns,505.983153ms,,,,790.961876ms,SUCCESS_WITHOUT_CONFLICTS,796614031,280.786371ms,,182.803308ms,0.0,0ns,508.484669ms,,,,791.126671ms
stacks-network/stacks-core,45add60cfd32d2197b617651b9f516f46f06b1ea,mergeAnalysisOutput/rust/stacks-network/stacks-core/45add60cfd32d2197b617651b9f516f46f06b1ea/stacks-node/src/tests/signer/v0.rs,SUCCESS_WITHOUT_CONFLICTS,18265558,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,13880267894,13.867376009s,,,,,,,,,13.867633711s,SUCCESS_WITHOUT_CONFLICTS,13916520387,13.973027699s,,,,,,,,,13.973259802s,SUCCESS_WITHOUT_CONFLICTS,13861991709,13.858069871s,,,,,,,,,13.858416651s
stacks-network/stacks-core,5e5caf7263f38c8f60fcf62ed6eb39a77f6d899e,mergeAnalysisOutput/rust/stacks-network/stacks-core/5e5caf7263f38c8f60fcf62ed6eb39a77f6d899e/clarity/src/vm/version.rs,SUCCESS_WITHOUT_CONFLICTS,3657510,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,67251446,61.423525ms,,,,,,,,,61.7374ms,SUCCESS_WITHOUT_CONFLICTS,66029782,61.457504ms,,,,,,,,,61.707603ms,SUCCESS_WITHOUT_CONFLICTS,67246148,61.420182ms,,,,,,,,,61.732187ms
stacks-network/stacks-core,ced3918555991ad4c8a3947b7c3e3daf233cab4d,mergeAnalysisOutput/rust/stacks-network/stacks-core/ced3918555991ad4c8a3947b7c3e3daf233cab4d/stackslib/src/config/mod.rs,SUCCESS_WITHOUT_CONFLICTS,7686092,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,1192437198,1.187571858s,,,,,,,,,1.187891767s,SUCCESS_WITHOUT_CONFLICTS,1280732094,1.206998748s,,,,,,,,,1.207404863s,SUCCESS_WITHOUT_CONFLICTS,1287001591,1.185135637s,,,,,,,,,1.185472881s
stacks-network/stacks-core,2fc098710bc02fcce59775f5624f264c0ad6276f,mergeAnalysisOutput/rust/stacks-network/stacks-core/2fc098710bc02fcce59775f5624f264c0ad6276f/clarity-types/src/errors/analysis.rs,SUCCESS_WITH_CONFLICTS,4002311,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,12727879060,2.712758583s,5.891716729s,,0.0,0ns,,,0.0,0ns,12.713171452s,SUCCESS_WITH_CONFLICTS,3280833535,2.678027268s,175.798743ms,262.995µs,0.0,0ns,423.257532ms,278.808066ms,0.0,0ns,3.277615938s,SUCCESS_WITH_CONFLICTS,3277761781,2.667589756s,177.940603ms,252.234µs,0.0,0ns,426.535917ms,277.774433ms,0.0,0ns,3.272625072s
stacks-network/stacks-core,2fc098710bc02fcce59775f5624f264c0ad6276f,mergeAnalysisOutput/rust/stacks-network/stacks-core/2fc098710bc02fcce59775f5624f264c0ad6276f/clarity-types/src/errors/mod.rs,SUCCESS_WITHOUT_CONFLICTS,3911394,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,93296735,89.272155ms,,,,,,,,,89.616604ms,SUCCESS_WITHOUT_CONFLICTS,92546622,86.7272ms,,,,,,,,,86.986452ms,SUCCESS_WITHOUT_CONFLICTS,91780571,84.567384ms,,,,,,,,,84.777482ms
stacks-network/stacks-core,2fc098710bc02fcce59775f5624f264c0ad6276f,mergeAnalysisOutput/rust/stacks-network/stacks-core/2fc098710bc02fcce59775f5624f264c0ad6276f/clarity-types/src/types/mod.rs,SUCCESS_WITHOUT_CONFLICTS,5572117,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,668318118,660.123198ms,,,,,,,,,660.352448ms,SUCCESS_WITHOUT_CONFLICTS,658708383,654.033508ms,,,,,,,,,654.293772ms,SUCCESS_WITHOUT_CONFLICTS,658919229,653.422616ms,,,,,,,,,653.759622ms
stacks-network/stacks-core,2fc098710bc02fcce59775f5624f264c0ad6276f,mergeAnalysisOutput/rust/stacks-network/stacks-core/2fc098710bc02fcce59775f5624f264c0ad6276f/clarity-types/src/types/signatures.rs,SUCCESS_WITHOUT_CONFLICTS,5073070,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,257142293,252.397569ms,,,,,,,,,252.730583ms,SUCCESS_WITHOUT_CONFLICTS,252231594,249.974472ms,,,,,,,,,250.293184ms,SUCCESS_WITHOUT_CONFLICTS,253893615,248.80636ms,,,,,,,,,249.138931ms
stacks-network/stacks-core,2fc098710bc02fcce59775f5624f264c0ad6276f,mergeAnalysisOutput/rust/stacks-network/stacks-core/2fc098710bc02fcce59775f5624f264c0ad6276f/clarity/src/vm/analysis/read_only_checker/mod.rs,SUCCESS_WITHOUT_CONFLICTS,4847072,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,28805871,21.006991ms,,,,,,,,,21.290176ms,SUCCESS_WITHOUT_CONFLICTS,25165677,22.019324ms,,,,,,,,,22.319617ms,SUCCESS_WITHOUT_CONFLICTS,26365032,22.110791ms,,,,,,,,,22.396712ms
stacks-network/stacks-core,2fc098710bc02fcce59775f5624f264c0ad6276f,mergeAnalysisOutput/rust/stacks-network/stacks-core/2fc098710bc02fcce59775f5624f264c0ad6276f/clarity/src/vm/analysis/type_checker/v2_05/natives/mod.rs,SUCCESS_WITH_CONFLICTS,4850351,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,1098582652,332.761899ms,757.620353ms,,0.0,0ns,,,,,1.09315059s,SUCCESS_WITH_CONFLICTS,568174417,328.772429ms,75.537115ms,15.499124ms,0.0,0ns,159.837259ms,101.203145ms,0.0,0ns,564.622975ms,SUCCESS_WITH_CONFLICTS,571770957,332.40679ms,72.733365ms,12.017508ms,0.0,0ns,161.868209ms,102.360922ms,0.0,0ns,567.491639ms
stacks-network/stacks-core,2fc098710bc02fcce59775f5624f264c0ad6276f,mergeAnalysisOutput/rust/stacks-network/stacks-core/2fc098710bc02fcce59775f5624f264c0ad6276f/clarity/src/vm/analysis/type_checker/v2_1/mod.rs,SUCCESS_WITHOUT_CONFLICTS,5955036,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,80430858,75.953147ms,,,,,,,,,76.302793ms,SUCCESS_WITHOUT_CONFLICTS,79554259,76.112076ms,,,,,,,,,76.366275ms,SUCCESS_WITHOUT_CONFLICTS,79827584,75.373893ms,,,,,,,,,75.700587ms
stacks-network/stacks-core,2fc098710bc02fcce59775f5624f264c0ad6276f,mergeAnalysisOutput/rust/stacks-network/stacks-core/2fc098710bc02fcce59775f5624f264c0ad6276f/clarity/src/vm/analysis/type_checker/v2_1/natives/mod.rs,SUCCESS_WITH_CONFLICTS,5535838,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,4435004963,707.568639ms,1.915095386s,,0.0,0ns,1.802330603s,,0.0,0ns,4.425551306s,SUCCESS_WITH_CONFLICTS,1085308550,694.708276ms,95.435577ms,19.588418ms,0.0,0ns,292.033035ms,215.670209ms,0.0,0ns,1.082645066s,SUCCESS_WITH_CONFLICTS,1120736417,697.033727ms,96.900795ms,20.033203ms,0.0,0ns,289.015353ms,213.712755ms,0.0,0ns,1.08348826s
stacks-network/stacks-core,2fc098710bc02fcce59775f5624f264c0ad6276f,mergeAnalysisOutput/rust/stacks-network/stacks-core/2fc098710bc02fcce59775f5624f264c0ad6276f/clarity/src/vm/analysis/type_checker/v2_1/tests/contracts.rs,SUCCESS_WITH_CONFLICTS,8151186,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,16330877586,6.315632771s,,,0.0,0ns,,,,,16.316081906s,SUCCESS_WITHOUT_CONFLICTS,6504792477,6.298394534s,185.926135ms,62.362499ms,0.0,0ns,,,,,6.48681176s,SUCCESS_WITHOUT_CONFLICTS,6505660349,6.325531536s,188.711245ms,62.56491ms,0.0,0ns,,,,,6.516613399s
stacks-network/stacks-core,2fc098710bc02fcce59775f5624f264c0ad6276f,mergeAnalysisOutput/rust/stacks-network/stacks-core/2fc098710bc02fcce59775f5624f264c0ad6276f/clarity/src/vm/analysis/type_checker/v2_1/tests/mod.rs,SUCCESS_WITHOUT_CONFLICTS,7020120,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,2141894423,2.131564489s,,,,,,,,,2.131877861s,SUCCESS_WITHOUT_CONFLICTS,2146880069,2.149251633s,,,,,,,,,2.149565511s,SUCCESS_WITHOUT_CONFLICTS,2161572352,2.127290536s,,,,,,,,,2.127610621s
stacks-network/stacks-core,2fc098710bc02fcce59775f5624f264c0ad6276f,mergeAnalysisOutput/rust/stacks-network/stacks-core/2fc098710bc02fcce59775f5624f264c0ad6276f/clarity/src/vm/functions/mod.rs,SUCCESS_WITHOUT_CONFLICTS,4764022,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,83641920,80.94907ms,,,,,,,,,81.232865ms,SUCCESS_WITHOUT_CONFLICTS,84573002,81.111615ms,,,,,,,,,81.380166ms,SUCCESS_WITHOUT_CONFLICTS,84396324,80.301158ms,,,,,,,,,80.636353ms
stacks-network/stacks-core,2fc098710bc02fcce59775f5624f264c0ad6276f,mergeAnalysisOutput/rust/stacks-network/stacks-core/2fc098710bc02fcce59775f5624f264c0ad6276f/stackslib/src/chainstate/stacks/boot/contract_tests.rs,SUCCESS_WITHOUT_CONFLICTS,6888746,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,2098207452,2.102799962s,,,,,,,,,2.10310697s,SUCCESS_WITHOUT_CONFLICTS,2091715083,2.090670929s,,,,,,,,,2.090986759s,SUCCESS_WITHOUT_CONFLICTS,2107899545,2.079203936s,,,,,,,,,2.07960869s
stacks-network/stacks-core,2fc098710bc02fcce59775f5624f264c0ad6276f,mergeAnalysisOutput/rust/stacks-network/stacks-core/2fc098710bc02fcce59775f5624f264c0ad6276f/stackslib/src/clarity_cli.rs,SUCCESS_WITHOUT_CONFLICTS,6330729,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,9578822219,1.789779361s,,,0.0,0ns,7.766449341s,,,,9.558441197s,SUCCESS_WITHOUT_CONFLICTS,4203386988,1.788448399s,,2.171757046s,0.0,0ns,2.391774886s,,,,4.182406136s,SUCCESS_WITHOUT_CONFLICTS,4195455378,1.800623611s,,2.177199228s,0.0,0ns,2.395499778s,,,,4.198247646s
stacks-network/stacks-core,2fc098710bc02fcce59775f5624f264c0ad6276f,mergeAnalysisOutput/rust/stacks-network/stacks-core/2fc098710bc02fcce59775f5624f264c0ad6276f/stackslib/src/clarity_vm/tests/analysis_costs.rs,SUCCESS_WITHOUT_CONFLICTS,3956787,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,100835698,95.85127ms,,,,,,,,,96.191038ms,SUCCESS_WITHOUT_CONFLICTS,99875893,98.891165ms,,,,,,,,,99.140799ms,SUCCESS_WITHOUT_CONFLICTS,100410755,94.82801ms,,,,,,,,,95.146134ms
stacks-network/stacks-core,5cd9f62454f69189afba2099ddc18f2207ad3a72,mergeAnalysisOutput/rust/stacks-network/stacks-core/5cd9f62454f69189afba2099ddc18f2207ad3a72/clarity-types/src/errors/analysis.rs,SUCCESS_WITH_CONFLICTS,4818766,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,11614289485,2.182404672s,4.809450385s,,0.0,0ns,4.630540826s,,0.0,0ns,11.622981343s,SUCCESS_WITHOUT_CONFLICTS,2350289357,2.178572244s,162.403286ms,14.846923ms,0.0,0ns,,,,,2.3432278s,SUCCESS_WITHOUT_CONFLICTS,2348302720,2.176555134s,168.096605ms,14.837893ms,0.0,0ns,,,,,2.347402389s
stacks-network/stacks-core,5cd9f62454f69189afba2099ddc18f2207ad3a72,mergeAnalysisOutput/rust/stacks-network/stacks-core/5cd9f62454f69189afba2099ddc18f2207ad3a72/clarity/src/vm/functions/conversions.rs,SUCCESS_WITHOUT_CONFLICTS,3873508,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,70921403,66.291626ms,,,,,,,,,66.604046ms,SUCCESS_WITHOUT_CONFLICTS,70919556,66.523927ms,,,,,,,,,66.786707ms,SUCCESS_WITHOUT_CONFLICTS,69774532,66.789085ms,,,,,,,,,67.097823ms
stacks-network/stacks-core,5cd9f62454f69189afba2099ddc18f2207ad3a72,mergeAnalysisOutput/rust/stacks-network/stacks-core/5cd9f62454f69189afba2099ddc18f2207ad3a72/clarity/src/vm/functions/post_conditions.rs,SUCCESS_WITHOUT_CONFLICTS,4229539,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,77141204,74.022634ms,,,,,,,,,74.304ms,SUCCESS_WITHOUT_CONFLICTS,77058522,74.144744ms,,,,,,,,,74.419728ms,SUCCESS_WITHOUT_CONFLICTS,81273703,71.029446ms,,,,,,,,,71.303436ms
stacks-network/stacks-core,5cd9f62454f69189afba2099ddc18f2207ad3a72,mergeAnalysisOutput/rust/stacks-network/stacks-core/5cd9f62454f69189afba2099ddc18f2207ad3a72/clarity/src/vm/tests/post_conditions.rs,SUCCESS_WITHOUT_CONFLICTS,6549250,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,1119934600,1.071295148s,,,,,,,,,1.071617474s,SUCCESS_WITHOUT_CONFLICTS,1212277614,1.070982685s,,,,,,,,,1.07128715s,SUCCESS_WITHOUT_CONFLICTS,1168265647,1.064782307s,,,,,,,,,1.065095946s
stacks-network/stacks-core,5cd9f62454f69189afba2099ddc18f2207ad3a72,mergeAnalysisOutput/rust/stacks-network/stacks-core/5cd9f62454f69189afba2099ddc18f2207ad3a72/stackslib/src/chainstate/stacks/db/transactions.rs,SUCCESS_WITHOUT_CONFLICTS,14544172,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,5669922344,5.673354751s,,,,,,,,,5.67371836s,SUCCESS_WITHOUT_CONFLICTS,5781723116,5.672498774s,,,,,,,,,5.672723476s,SUCCESS_WITHOUT_CONFLICTS,5796326269,5.658162037s,,,,,,,,,5.658560463s
stacks-network/stacks-core,5cd9f62454f69189afba2099ddc18f2207ad3a72,mergeAnalysisOutput/rust/stacks-network/stacks-core/5cd9f62454f69189afba2099ddc18f2207ad3a72/stackslib/src/chainstate/stacks/miner.rs,SUCCESS_WITHOUT_CONFLICTS,6655542,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,6365045825,1.153406447s,,,0.0,0ns,5.224235442s,,,,6.379964612s,SUCCESS_WITHOUT_CONFLICTS,3603448173,1.152342567s,,2.293703579s,0.0,0ns,2.457088155s,,,,3.611746568s,SUCCESS_WITHOUT_CONFLICTS,3603446981,1.145196379s,,2.280872103s,0.0,0ns,2.445294686s,,,,3.592733s
stacks-network/stacks-core,f9a9f6ad27e62dcf3e9aac8ec6c69ba31885189d,mergeAnalysisOutput/rust/stacks-network/stacks-core/f9a9f6ad27e62dcf3e9aac8ec6c69ba31885189d/clarity-types/src/errors/mod.rs,SUCCESS_WITH_CONFLICTS,2982872,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,683577427,251.25811ms,406.819137ms,,0.0,0ns,,,,,660.109906ms,SUCCESS_WITH_CONFLICTS,416249238,249.69487ms,74.33421ms,7.395103ms,0.0,0ns,94.557854ms,40.252645ms,0.0,0ns,419.05514ms,SUCCESS_WITH_CONFLICTS,416759267,250.5442ms,70.313825ms,6.781308ms,0.0,0ns,92.589002ms,39.284942ms,0.0,0ns,413.947131ms
stacks-network/stacks-core,f9a9f6ad27e62dcf3e9aac8ec6c69ba31885189d,mergeAnalysisOutput/rust/stacks-network/stacks-core/f9a9f6ad27e62dcf3e9aac8ec6c69ba31885189d/clarity-types/src/types/mod.rs,SUCCESS_WITHOUT_CONFLICTS,5220293,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,652277810,645.991229ms,,,,,,,,,646.353767ms,SUCCESS_WITHOUT_CONFLICTS,774928517,643.464025ms,,,,,,,,,643.777518ms,SUCCESS_WITHOUT_CONFLICTS,649425076,644.377611ms,,,,,,,,,644.703911ms
stacks-network/stacks-core,f9a9f6ad27e62dcf3e9aac8ec6c69ba31885189d,mergeAnalysisOutput/rust/stacks-network/stacks-core/f9a9f6ad27e62dcf3e9aac8ec6c69ba31885189d/clarity/src/vm/callables.rs,SUCCESS_WITHOUT_CONFLICTS,4782705,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,264836732,260.501564ms,,,,,,,,,260.771793ms,SUCCESS_WITHOUT_CONFLICTS,265347590,262.983622ms,,,,,,,,,263.301132ms,SUCCESS_WITHOUT_CONFLICTS,264862292,259.55175ms,,,,,,,,,259.859903ms
stacks-network/stacks-core,f9a9f6ad27e62dcf3e9aac8ec6c69ba31885189d,mergeAnalysisOutput/rust/stacks-network/stacks-core/f9a9f6ad27e62dcf3e9aac8ec6c69ba31885189d/clarity/src/vm/errors.rs,SUCCESS_WITH_CONFLICTS,3802397,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,188915012,78.344888ms,109.341803ms,,0.0,0ns,,,,,189.477625ms,SUCCESS_WITHOUT_CONFLICTS,111895854,73.895021ms,31.34895ms,412.984µs,0.0,0ns,,,,,106.594252ms,SUCCESS_WITHOUT_CONFLICTS,111704598,73.570747ms,32.9197ms,529.86µs,0.0,0ns,,,,,107.837088ms
stacks-network/stacks-core,f9a9f6ad27e62dcf3e9aac8ec6c69ba31885189d,mergeAnalysisOutput/rust/stacks-network/stacks-core/f9a9f6ad27e62dcf3e9aac8ec6c69ba31885189d/clarity/src/vm/functions/mod.rs,SUCCESS_WITHOUT_CONFLICTS,5112121,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,83111831,79.710782ms,,,,,,,,,79.98858ms,SUCCESS_WITHOUT_CONFLICTS,82889989,79.30505ms,,,,,,,,,79.610606ms,SUCCESS_WITHOUT_CONFLICTS,83794669,79.643043ms,,,,,,,,,79.99713ms
stacks-network/stacks-core,f9a9f6ad27e62dcf3e9aac8ec6c69ba31885189d,mergeAnalysisOutput/rust/stacks-network/stacks-core/f9a9f6ad27e62dcf3e9aac8ec6c69ba31885189d/clarity/src/vm/functions/options.rs,SUCCESS_WITH_CONFLICTS,4022064,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,185196042,40.38405ms,133.610552ms,,0.0,0ns,,,,,175.79528ms,SUCCESS_WITHOUT_CONFLICTS,89793644,43.329263ms,43.401473ms,3.870942ms,0.0,0ns,,,,,88.457635ms,SUCCESS_WITHOUT_CONFLICTS,92052088,45.11307ms,42.893445ms,3.861022ms,0.0,0ns,,,,,89.480282ms
stacks-network/stacks-core,f9a9f6ad27e62dcf3e9aac8ec6c69ba31885189d,mergeAnalysisOutput/rust/stacks-network/stacks-core/f9a9f6ad27e62dcf3e9aac8ec6c69ba31885189d/stackslib/src/chainstate/stacks/db/transactions.rs,SUCCESS_WITHOUT_CONFLICTS,15933586,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,5866558269,5.652565294s,,,,,,,,,5.652975702s,SUCCESS_WITHOUT_CONFLICTS,5818633653,5.631629829s,,,,,,,,,5.631971407s,SUCCESS_WITHOUT_CONFLICTS,5638130425,5.615327502s,,,,,,,,,5.615735989s
stacks-network/stacks-core,f9a9f6ad27e62dcf3e9aac8ec6c69ba31885189d,mergeAnalysisOutput/rust/stacks-network/stacks-core/f9a9f6ad27e62dcf3e9aac8ec6c69ba31885189d/stackslib/src/clarity_vm/database/marf.rs,SUCCESS_WITH_CONFLICTS,4759097,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,8826435669,1.665494454s,3.748082987s,,0.0,0ns,3.420040808s,,0.0,0ns,8.83413904s,SUCCESS_WITH_CONFLICTS,3060253206,1.659141097s,112.259815ms,26.643499ms,0.0,0ns,1.256282701s,1.190585649s,0.0,0ns,3.028165283s,SUCCESS_WITH_CONFLICTS,3038211780,1.658999679s,111.873715ms,25.740436ms,0.0,0ns,1.256732973s,1.19176414s,0.0,0ns,3.028125916s
stacks-network/stacks-core,d196052502d8d1775c9b2029f17b6aab4c441df9,mergeAnalysisOutput/rust/stacks-network/stacks-core/d196052502d8d1775c9b2029f17b6aab4c441df9/stacks-node/src/burnchains/bitcoin_regtest_controller.rs,SUCCESS_WITHOUT_CONFLICTS,6852123,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,12143995436,2.19691182s,,,0.0,0ns,,,,,12.197401003s,SUCCESS_WITHOUT_CONFLICTS,8523365414,2.112009992s,,6.221548363s,0.0,0ns,6.392635615s,,,,8.507347896s,SUCCESS_WITHOUT_CONFLICTS,8522779689,2.11504632s,,6.22264562s,0.0,0ns,6.393221272s,,,,8.510721375s
